13199	180
31842	9
31847	169
31848	9
31846	0
3653	118
3652	10
31786	23
31844	32
31839	10
31845	20
3650	18
31843	3
3649	166
3632	173
3648	10
3647	166
3646	4
31841	163
3645	5
31840	84
31834	105
31838	34
31837	14
31836	14
31835	33
31833	120
31779	131
3643	11
31832	29
3642	65
31830	120
31829	133
31828	106
31802	68
31827	42
3641	172
3607	5
31777	32
3612	8
3640	178
3639	180
31826	8
31823	32
3638	51
3637	12
3635	37
3634	6
3633	5
31825	3
3616	164
31799	30
31824	18
3631	94
31821	97
31822	16
31820	83
31819	43
31818	104
3630	74
31814	94
31816	2
31817	37
31815	29
31813	98
31810	96
31812	64
31811	23
31808	15
31809	64
31807	96
31806	25
3628	38
3627	160
31805	22
31804	116
31803	19
3626	7
3617	108
3625	20
31797	19
3623	111
3610	4
31789	21
3621	2
31801	39
3620	120
31788	160
31790	4
3619	30
31800	82
31798	66
3618	32
31796	15
3615	14
3614	1
31795	24
31794	38
31793	20
3611	13
31792	31
31791	14
3609	6
3608	109
3606	9
31787	5
31785	30
31784	83
31783	44
31782	5
31773	38
3605	0
31778	14
31776	18
31774	106
7130	10
14117	58
32042	19
32041	20
32040	17
32039	3
32036	13
32038	20
32037	100
32035	36
32034	34
32033	67
20154	86
32032	174
31881	17
32031	36
31952	115
31967	28
3689	36
32030	23
32013	11
31957	29
31921	78
19220	30
32021	19
10346	12
32029	11
31983	18
31960	0
31941	13
3693	39
32028	36
32027	29
32026	39
31890	29
32025	39
12469	21
32024	70
3665	34
31959	33
32023	28
32022	14
9685	104
10665	9
32020	67
32019	14
10617	13
22946	13
32018	10
32017	1
32016	31
32015	26
31995	29
32007	26
3692	33
31875	20
32001	18
32014	79
11109	33
32012	17
3685	29
9663	169
32011	20
32010	16
32009	23
3694	10
32008	14
31909	11
3678	21
32006	4
32005	3
32004	34
32003	28
3697	2
32002	28
3696	3
32000	24
31891	21
31999	24
31998	15
3688	6
31997	3
31996	24
3691	19
3681	28
31994	23
31993	32
3690	20
3671	5
3670	36
31992	33
3672	32
31991	30
25150	0
31990	2
31989	22
3687	22
31886	22
31888	6
31988	24
31987	11
31986	34
31985	8
31984	78
31982	9
31981	6
31980	10
31979	2
31954	15
31978	37
31977	94
31916	89
31976	29
31975	4
31974	7
3686	16
31973	30
31972	16
31971	16
31970	27
3668	18
31969	68
31914	27
31968	4
3684	40
31966	62
31965	30
31964	9
3683	37
31898	31
31963	22
3682	30
31962	24
31961	94
3680	23
31958	12
3679	163
3676	10
31956	19
31955	6
3667	27
31953	82
3675	40
31951	4
31950	20
31949	100
3659	17
31948	19
31947	6
31887	2
31946	31
3674	36
31922	36
31945	15
31944	39
31899	28
31943	80
31942	99
31940	30
31939	27
31938	12
31937	67
3673	13
31936	1
31935	32
3669	15
31934	100
31933	90
31932	40
31931	35
3666	4
31883	20
31930	10
31929	10
31928	78
15826	35
31927	72
31926	5
31925	24
31924	160
31915	7
31904	28
31923	6
31920	19
31919	91
31905	19
31912	22
31918	13
31917	6
31913	12
31906	11
31911	0
31910	5
3664	3
31897	2
31868	75
31908	120
31907	33
31903	38
31902	37
31901	3
31900	38
31879	3
3663	170
31896	5
31895	39
31894	26
31893	7
31892	87
3662	32
31889	36
3661	99
3660	35
31885	15
31884	81
31882	23
3658	21
31880	0
31878	64
31877	31
31876	36
31874	15
31873	37
3656	27
31872	7
15218	8
31871	11
31870	6
31869	35
31867	38
32079	9
10534	11
32078	100
32077	80
32076	81
32058	20
13270	9
32075	7
32074	103
4734	10
32073	4
32072	171
6311	20
32071	13
6834	11
32070	26
3728	14
3706	5
32069	173
3729	15
32045	61
32068	29
32067	120
3727	5
32066	9
21416	76
3701	1
3725	9
3723	88
32065	174
32064	18
3722	18
18119	24
32063	101
3721	16
32062	92
3720	14
3699	8
20235	66
32061	7
3717	6
3716	5
3714	20
3713	12
22578	76
32060	18
32059	79
32057	25
32051	32
32056	30
32055	39
32047	63
32054	18
32053	31
3711	7
3710	14
32052	13
3709	10
3708	4
32050	0
32049	23
32048	7
3705	84
32046	21
3704	0
3702	15
32044	16
3700	11
20387	0
3698	14
32043	12
5704	75
32083	18
3734	10
3733	9
32082	4
32081	17
3731	13
32080	4
3730	5
32151	8
32155	21
32154	139
32153	149
32152	120
32139	60
3755	50
32150	29
32090	80
3792	0
32110	123
32149	35
3809	7
11857	2
8504	11
3795	18
32148	84
32147	111
32108	32
32132	84
3798	0
12054	178
6425	166
32146	26
8438	5
11162	173
10830	4
3769	5
4081	87
3741	170
3814	13
32145	5
32144	79
9384	14
3740	6
10829	7
9158	179
8502	13
3891	115
32143	51
32137	14
3811	15
32128	53
6812	20
5139	178
32142	35
32120	38
3817	180
3788	166
3767	18
6104	174
8204	4
6317	175
32141	66
3782	22
6993	18
3765	15
32111	33
8242	37
3901	3
32124	20
4564	16
4865	112
8302	5
3739	21
12157	39
3806	161
32138	16
32140	179
32131	20
3816	12
3810	32
3821	18
32136	90
32134	6
32135	83
3819	110
3820	161
32114	34
3818	15
32133	38
3815	31
32130	91
23455	86
32129	14
3812	10
3799	31
32127	31
3808	30
3807	28
3783	26
3805	36
3804	24
32126	180
32125	34
3803	12
3802	6
3801	18
3800	6
3780	1
3797	10
3796	35
3794	7
32123	8
3791	71
3790	5
32113	71
32122	23
3789	165
32121	25
32119	36
3785	31
3787	19
32118	29
3786	74
3784	12
3781	14
3779	15
3778	20
3777	38
3776	88
3770	98
32117	98
15350	15
3775	18
3774	23
32116	165
3773	20
32115	28
32112	38
3768	0
3764	95
3763	24
3762	17
3761	4
3760	98
3759	2
3758	18
3757	11
3756	90
32109	28
3754	14
32105	120
32103	125
32107	21
32106	28
32104	17
32102	137
3753	67
32101	3
3752	19
3751	19
32100	28
32097	70
32092	121
32086	63
3750	11
32099	70
3738	166
3749	55
3748	3
3746	48
3745	170
32089	26
3736	2
32098	94
3744	177
3743	18
32084	20
32096	81
32095	108
32094	3
32093	4
32091	36
3737	19
32088	166
3735	20
32087	12
32085	30
14156	33
6164	66
14148	112
14157	13
14155	16
14154	87
14153	76
5126	12
14135	32
6158	25
14152	70
14124	125
14141	7
4026	1
11467	93
14151	30
14150	108
14149	38
14137	36
6156	8
14142	172
14147	36
14131	17
14146	77
14133	25
14145	175
14144	34
14143	19
14136	39
14140	9
14127	25
14139	18
14118	72
7841	39
14138	27
14123	36
6155	22
14134	18
14132	4
13057	27
14130	5
14121	39
14122	39
14129	19
14128	0
14126	33
14125	39
14120	5
14119	18
5923	46
10923	115
14166	113
14165	86
14163	64
10645	21
14162	133
14161	80
14160	132
4123	70
14159	68
10613	18
7904	6
3849	176
14158	101
32158	16
3824	68
32165	11
3991	3
32163	2
32161	5
32162	15
3826	2
32164	18
3825	110
32160	5
32159	67
32157	1
32156	3
3823	11
19390	12
9347	60
4266	17
32185	13
3829	180
6087	16
32184	5
9310	100
32183	5
7200	10
32182	14
32181	11
3846	64
32180	31
32179	12
32178	79
3847	45
3845	17
3844	5
3843	70
32177	7
3842	10
32176	5
3841	17
3828	16
3840	11
3839	53
3837	0
3836	9
32175	77
32174	74
32173	173
32171	131
32172	40
3835	177
3834	17
32170	20
3833	107
32169	89
3832	4
3831	96
32168	20
3830	18
32167	20
32166	28
41349	15
12829	17
32193	100
10404	51
11886	6
32192	3
3856	12
3855	14
3854	20
32191	4
3853	33
32190	107
3852	6
3851	2
3850	177
32189	26
32187	69
32188	122
32186	92
13473	53
32270	8
32269	36
32268	15
32267	17
32266	20
32196	18
32214	11
3859	19
32265	27
32264	5
32194	7
32263	18
3876	16
32200	7
32195	2
32222	2
32262	3
32261	117
32260	8
32259	15
32198	0
32227	19
32258	64
32257	2
32256	110
15930	120
3858	17
32255	14
32254	80
32226	1
3870	17
32223	16
3857	4
5304	11
32253	74
3883	5
3882	31
3881	96
32252	18
32251	14
32250	40
32249	7
32248	10
32247	82
32246	5
32245	12
3864	20
32230	2
32244	14
32243	8
32242	120
32212	33
32241	8
3879	3
3878	13
32240	19
3877	0
3875	19
32239	29
3874	104
32238	9
32237	12
3873	6
32236	12
32235	5
32234	40
3872	12
3871	40
32233	2
32232	12
32231	4
3869	10
32197	10
3863	3
32229	6
32228	6
32225	72
21146	21
32201	18
32224	102
3868	96
3867	9
32221	17
3866	67
3865	34
32220	61
32219	13
32210	13
32218	11
32217	72
32216	11
3862	14
32215	78
32199	20
32213	17
3861	8
32211	26
32208	61
32209	20
32207	37
32206	0
32205	2
32204	6
32203	20
32202	9
32272	177
3887	5
32311	168
32310	16
32291	33
32273	158
3896	2
32309	11
32308	122
32278	26
32307	10
32306	34
32304	96
32305	17
32303	97
32302	99
32301	20
32300	98
32299	82
32298	97
32297	170
32296	85
32294	100
32295	3
32293	33
32290	3
3903	9
3900	48
3902	16
32292	18
32289	23
3899	41
3898	21
32287	69
32288	31
3897	18
3889	48
3895	11
3894	18
3893	171
3892	8
32286	0
32285	38
32284	101
32283	27
32282	136
32281	51
32274	67
3890	11
32280	6
32277	143
32279	140
3888	9
32276	23
3886	5
32275	6
3885	19
3884	60
32271	25
32378	21
7738	4
3966	6
32445	2
32320	124
16035	20
3950	11
4954	166
10101	5
3983	5
4224	180
3972	10
32330	19
32322	76
3926	162
8271	167
12792	3
32444	1
9857	28
3986	1
32443	126
6949	178
32348	12
32442	6
11641	1
3953	160
6591	20
3979	6
10832	170
3939	19
3970	20
3962	0
3929	32
32441	2
32440	40
6832	27
10669	76
32439	9
11000	8
32438	5
32326	18
13306	89
10000	2
32401	1
3918	164
32437	20
9550	3
32436	23
32324	20
32435	161
32343	8
6643	180
32434	4
32433	9
9838	1
32414	9
32425	97
32432	10
12962	180
32427	176
32431	168
32430	59
7456	8
32428	17
32429	8
32426	160
12815	2
3947	12
32318	6
3912	33
3946	13
32424	90
32423	35
32317	174
4703	32
32354	25
3931	14
32422	7
4000	13
3999	164
32421	78
32371	13
3949	27
3998	160
32415	93
32420	0
32416	174
32419	7
32418	72
32417	9
14432	87
3995	0
3994	10
32372	7
32413	13
32412	2
32411	18
32410	9
3974	13
3993	37
3992	93
32409	5
32399	12
3990	15
3989	59
3988	160
3916	26
3985	20
3984	5
32408	79
32407	13
3982	90
32406	4
32336	5
3938	1
32405	16
3981	7
32404	171
3980	5
3978	19
32403	92
3977	177
32402	15
3976	109
3975	62
32347	18
3973	165
3971	171
32313	17
32400	14
3969	9
3967	6
32333	75
24764	16
3928	22
32398	20
3965	11
3964	111
32397	83
32374	94
32365	112
3932	113
32396	14
3963	9
32395	61
32394	18
32393	1
32392	100
32391	168
3959	111
32390	6
32389	10
32388	18
32387	120
3960	100
32386	114
32385	109
32383	117
32384	13
32382	14
32381	9
32380	23
32331	4
3958	13
32379	38
3957	9
32377	24
32340	7
32376	18
32375	174
32316	9
3910	86
3955	13
3924	20
32373	24
3954	6
3952	0
32323	6
32370	1
32369	19
32368	29
32367	83
32366	178
32364	176
32363	177
3948	21
32362	3
32361	30
32360	24
32356	87
32359	7
32358	17
32357	84
32355	85
32351	136
22555	8
32353	103
32352	105
3945	86
32350	97
3944	171
32349	31
3942	87
3941	7
3921	35
3940	6
32346	26
32345	16
3937	14
3936	180
32344	19
3935	10
32342	20
32341	107
32338	140
32339	117
3927	8
32337	12
3925	3
32335	94
32334	39
3922	34
32332	8
3923	6
32329	65
32328	6
3920	39
32327	5
3919	2
3917	3
32325	130
3915	56
3914	0
32321	73
3913	0
32319	28
3911	9
3909	171
32315	18
32314	10
32312	75
3907	3
3906	9
32449	79
7290	17
32493	11
7500	47
32492	100
32491	33
10716	26
32490	21
32489	140
32448	69
32488	36
32487	16
32486	34
32485	46
32471	10
8515	19
32484	6
4020	24
4019	31
4018	15
32483	21
32482	104
4017	18
32463	128
4016	3
4015	160
4014	9
4013	23
32481	40
32480	37
32479	8
32478	29
32477	97
4012	17
32476	3
32475	2
4011	18
32458	27
4010	16
32474	132
32473	14
32472	8
4009	17
20267	33
32452	78
32470	7
32469	26
32468	28
32467	120
4008	8
4007	27
32466	29
4006	31
32465	106
4005	17
32464	17
32462	22
18102	38
4004	11
32461	26
32460	15
32453	129
32459	24
4003	18
32457	42
32456	163
32455	13
32454	31
4002	12
32451	6
32450	32
32447	2
32446	74
32521	12
7714	17
6412	10
32520	20
32519	17
11001	2
23134	40
32518	10
32517	5
4030	162
32516	5
32515	39
4029	77
4027	10
32514	5
32513	67
32512	17
32511	67
32510	6
32509	3
32508	73
32507	25
32506	50
32505	22
32504	20
32503	43
32502	39
32501	11
4025	16
32500	2
4024	19
32499	19
32498	151
32497	14
14278	11
4023	62
32496	67
32495	21
4022	16
4021	54
32494	21
32643	29
32642	103
32542	110
32541	92
4973	0
12212	13
32631	39
32641	111
32637	20
12551	5
32640	40
12091	6
32543	31
9725	33
6077	20
32639	30
8568	19
4086	8
12259	13
32638	18
6669	19
32636	27
5640	0
32635	5
32626	32
32634	52
13453	17
32633	39
32632	8
10509	2
32581	30
32630	86
32629	69
32628	25
32627	11
5586	114
17641	101
32625	142
10484	89
32624	94
32623	14
32622	180
32621	17
32620	118
32619	38
4099	34
32618	151
4098	75
32538	97
4097	61
32617	79
32598	9
32616	57
4096	0
4095	7
4039	74
32615	17
32614	132
4094	15
4093	29
4075	27
32613	68
32612	2
32611	75
32610	25
32609	26
32608	117
32607	19
32606	13
32605	68
32603	86
32604	3
32596	3
4092	8
32525	27
32557	124
4091	173
23360	102
4087	32
4090	1
32602	31
32601	63
4054	26
4089	38
32600	38
32551	20
4088	40
32599	22
32597	138
32530	66
32595	108
32594	26
4085	18
4084	17
32593	56
32592	60
32591	4
4083	36
32590	36
32589	31
32588	100
32587	98
4082	98
32586	73
32585	79
32584	32
32583	17
32582	92
32580	99
4079	16
32579	34
4078	99
32578	40
4077	11
32577	19
4076	20
32576	24
4074	66
4073	92
4072	178
4070	31
4069	8
4068	15
32575	17
32571	3
32527	20
4066	16
4067	89
22116	120
14186	14
32574	15
32573	37
4065	14
32572	37
32570	34
32569	8
4064	44
32568	26
32567	24
4063	53
32566	19
32565	18
4062	35
4058	31
32559	33
32564	4
32563	123
32562	18
18050	37
32561	31
25049	37
4061	24
4060	40
4059	30
32560	35
32558	2
32556	11
32555	10
4057	14
32554	8
32553	61
4056	89
32552	9
4055	13
32550	24
4053	94
32549	5
4052	87
32548	10
32547	62
4050	162
4049	164
32546	37
32545	61
32544	104
32540	106
32539	109
32537	26
32536	17
32535	60
32534	27
32533	26
4048	9
32532	54
4047	175
32531	117
32529	121
4046	9
32528	15
4045	87
4044	2
4042	103
32526	3
22097	34
32524	27
4038	33
4037	20
4036	20
4035	25
4034	27
32523	26
4033	36
4032	39
4031	22
32522	29
11586	12
32689	21
5350	17
32688	37
4608	144
4118	80
16983	17
4422	168
12399	72
32687	11
9363	80
32686	74
5630	179
32685	60
4124	57
7708	164
32684	19
11392	43
4126	64
4137	10
4936	20
32683	71
10764	176
5705	16
6125	39
32682	25
10307	112
12613	13
23700	20
32681	154
4153	107
4149	43
4159	180
4158	115
32680	23
4156	9
32678	70
4155	39
32679	13
4154	161
4139	36
32677	180
4152	8
32676	116
32675	68
32674	94
4151	1
4150	39
32673	27
32672	114
23457	12
4148	14
4146	99
32663	71
4145	161
4144	172
32671	2
4143	8
4142	54
23649	101
4141	11
32670	139
32669	12
4136	0
4135	50
4134	66
32668	28
4133	8
32667	69
32666	20
32665	101
4131	162
32664	140
4130	13
32662	0
32661	113
32660	106
4128	3
4108	19
4127	57
32659	64
4125	9
32658	8
32657	77
4122	7
4121	109
4112	0
32656	6
15484	60
4119	17
32655	3
4117	42
32654	18
4116	168
4106	102
32653	1
4102	30
4115	117
32652	110
4114	7
4113	33
32651	46
32650	37
32649	117
32648	86
32647	23
32646	3
4111	103
24260	11
4100	169
4110	169
32645	142
32644	3
4109	0
4107	104
4105	11
4103	49
4101	7
14167	117
4315	60
14172	149
14171	151
14170	24
14169	142
14168	18
32752	10
4906	4
32751	18
4194	1
9499	15
32726	15
7778	30
32698	78
6457	7
32750	76
4185	164
32749	108
32740	64
32739	63
4178	19
32748	0
32747	11
32746	127
32741	21
32744	115
32745	4
4190	7
5307	178
11281	120
32743	50
32742	73
4208	15
32738	0
32737	8
32736	40
4215	4
32702	9
4207	16
32735	22
32734	115
32733	11
4195	19
4187	64
32732	23
4202	12
4184	163
4203	8
32731	1
4216	1
7577	5
32730	72
32728	2
32729	73
4189	10
4222	38
4221	32
4183	13
32727	35
4219	3
4218	116
4220	0
32725	6
4217	5
4186	18
4201	2
4214	110
32724	77
32723	6
32722	39
4213	26
4192	41
32721	5
4212	48
4210	14
4209	64
32720	23
32719	27
4177	35
4206	10
32718	102
32717	106
32715	102
4165	39
4205	27
4204	17
32716	15
4166	2
32714	4
4200	11
4199	163
4198	41
32713	161
32711	60
32712	98
4197	107
4196	67
4179	14
32710	0
4193	80
4191	162
32709	2
32708	36
4182	29
32707	19
32706	14
32705	17
32704	6
32703	28
32701	1
4176	3
32700	92
4174	23
4173	162
4172	11
4171	68
4170	37
4168	15
4167	8
32699	14
32697	25
4164	34
32696	4
4163	16
32695	9
32694	28
32693	29
32692	29
32691	14
4162	20
4161	24
4160	13
32690	72
32774	6
4232	14
32772	60
32778	15
32777	172
7118	14
32776	28
6416	35
8239	0
32758	116
32775	22
32773	20
4234	17
32760	14
32771	103
19875	174
32770	27
32769	26
4233	83
32768	2
32767	30
32766	16
32765	4
4231	17
32764	34
32763	20
32762	9
4230	8
4229	10
4228	15
32761	14
4227	10
4226	3
32759	1
32757	20
32756	24
32755	33
32754	4
32753	5
4225	15
32825	115
12117	82
32822	84
32824	165
32823	5
32821	88
10431	92
32820	110
32819	92
32818	103
32817	89
32816	62
32815	146
32814	7
6986	40
12617	73
32813	75
32812	73
32811	68
32810	7
32809	64
32808	15
32807	24
32806	109
32805	6
32804	70
32803	6
4267	31
4265	20
32802	10
4263	18
32801	171
4262	23
32800	0
4261	180
4260	175
4258	17
32799	101
4259	2
32798	93
4251	92
4257	42
32797	12
4256	171
4255	162
32796	28
4254	161
4253	65
4252	45
4250	87
4249	36
4248	11
32795	17
4246	11
32794	8
4240	73
4245	21
4244	86
32793	101
32792	98
32791	6
32790	19
4243	15
4242	23
32789	82
32788	120
32787	103
14672	31
32786	5
32785	0
32784	8
32783	4
4241	1
4239	64
32782	64
32781	35
4236	73
4238	6
32780	62
4237	9
32779	16
14175	68
14174	45
14173	80
13225	19
6885	87
32857	139
32842	180
32856	16
32855	40
32854	91
7715	163
32853	1
32852	69
32851	48
32850	7
8827	107
16671	87
4286	49
4287	169
32849	15
32848	9
32847	128
32846	88
32845	97
4285	13
32844	28
4284	120
32843	93
4283	34
4282	9
4281	53
4280	174
4279	96
4278	4
4277	24
32841	87
4276	20
4275	93
32840	5
32839	92
4274	88
32838	98
4272	162
32837	115
32827	121
4271	18
20502	66
4270	13
32836	1
32835	94
32834	74
32833	173
32832	127
32830	88
32831	62
4269	18
32829	116
4268	100
32828	9
32826	129
14176	141
6952	56
10616	11
4609	4
13401	38
32876	171
11653	7
12316	3
32875	103
32865	141
32874	17
32873	2
22361	64
32872	60
32871	20
4293	172
32870	22
32869	80
4292	161
16989	63
32868	19
20522	19
32867	27
32866	21
15946	62
17706	2
4290	11
4289	16
32864	22
32863	107
32859	3
32862	3
4288	80
32861	18
32860	4
32858	40
4300	179
10035	110
10703	179
5730	9
32887	179
32886	117
4298	6
4305	177
4301	13
32879	9
32881	4
4304	12
4303	20
4297	0
4302	12
32885	164
4299	1
32884	2
32883	17
32882	25
4296	179
4295	164
16729	1
32877	29
32880	60
4294	5
32878	19
24016	164
32925	2
32907	78
32924	11
32923	8
6050	78
4463	173
32922	25
32921	13
32920	129
32919	172
32918	0
32917	173
32916	56
4324	179
4323	32
32915	50
32914	20
32913	75
4322	0
4321	56
32912	4
32911	16
4320	5
4319	162
32910	164
4318	174
32909	10
32908	3
4317	179
4316	55
4310	59
32906	2
4314	48
4313	9
32905	15
32904	10
32903	9
32902	41
32901	155
32900	15
32899	2
4312	48
32898	68
32897	0
32896	21
32895	9
4311	78
32894	14
32893	160
4309	18
32892	7
32891	71
4308	14
32890	96
32889	56
32888	40
4307	67
4306	70
4327	9
32983	18
32975	7
32998	6
4325	10
32929	29
32990	8
32933	40
32930	26
32943	9
32997	19
32991	105
32996	25
4349	7
4330	20
32995	12
32994	3
32968	15
12527	86
9742	11
32993	12
32992	113
32989	35
9756	14
32988	15
4326	74
32987	5
4347	9
32986	50
32985	18
32984	39
32982	153
32981	4
4350	34
32980	80
24276	47
32979	29
32978	168
32977	95
32976	87
32944	60
32952	34
32963	118
32974	4
32972	16
32973	13
4348	2
4328	24
32971	27
32941	20
32970	18
4343	4
4346	15
32969	63
4345	60
4344	10
32967	18
32966	94
32965	83
32942	120
4340	44
32964	69
4342	6
32962	89
32953	100
32961	12
32960	40
32959	13
32958	79
4341	38
32957	14
32956	20
4339	22
32955	92
32954	96
32935	38
4337	8
4336	14
4335	95
4334	4
4333	171
32951	6
32950	38
4332	0
4331	18
32949	18
32948	24
32947	0
32946	20
32945	20
32940	21
32939	42
4329	16
32938	11
32937	4
32936	4
32934	20
32932	15
32931	12
32928	3
32927	8
32926	0
33072	100
33071	5
19484	73
33070	8
18470	97
33069	60
33068	77
33061	0
33067	69
33066	70
7218	72
8150	74
12837	75
33065	118
33064	119
33063	89
33062	1
5649	3
33010	90
7343	8
33060	87
5699	45
33059	82
11269	81
33002	10
33058	13
33057	20
33028	26
4374	79
4373	30
19438	1
4372	12
33056	20
33055	97
4371	95
33054	162
33053	1
4368	87
33052	171
4370	17
33051	78
33017	40
33050	79
33049	111
33048	15
33047	20
33046	21
33020	37
4355	7
33045	18
33044	2
33043	28
33042	9
33041	19
4369	21
33019	34
33040	117
33039	104
33038	9
33037	27
33036	39
33035	33
33034	16
33033	16
33032	10
4367	5
4366	17
33031	1
33030	28
33029	13
4365	10
33027	11
17499	4
17498	33
33026	39
4364	32
33025	1
33024	10
33023	6
33001	17
4363	3
33022	2
33021	83
23910	59
4362	16
33003	5
4361	100
4358	13
14180	27
33018	21
33004	14
17001	82
33016	10
33015	4
33014	14
4359	69
4357	87
4356	1
33013	12
33012	16
33011	17
33009	38
4354	14
33008	7
33007	14
33006	10
33005	92
4353	15
4352	2
4351	111
33000	31
32999	29
33110	12
9431	0
33109	12
4376	10
7318	36
33105	11
33108	17
33107	0
33106	1
33079	34
33104	9
33094	18
7110	89
33103	9
33101	17
4378	32
33102	14
24584	32
4375	18
33100	40
4381	17
33090	40
33089	23
33099	1
4383	87
4382	10
33073	160
33098	12
33097	23
33096	15
4380	4
33095	1
33093	38
33092	17
33091	8
4379	56
33088	0
33087	140
33082	64
33086	33
33085	6
33084	7
33083	36
33081	67
33080	16
33078	39
4377	31
33076	122
33077	160
33075	30
33074	121
51977	35
33129	135
6015	173
33128	33
33127	19
4387	12
8054	20
9450	169
33126	18
9285	0
33125	16
33124	4
4392	99
33123	14
4391	89
33122	16
33111	126
33121	20
33115	13
4390	163
33120	96
4385	163
4389	15
33119	16
33112	8
33118	3
33117	20
33116	81
4388	17
33114	9
33113	0
4386	3
4384	171
33200	2
33199	78
33198	17
33197	4
33171	11
33196	1
33175	70
33195	8
33148	90
22015	61
5890	6
33194	1
12751	45
33158	21
33193	17
33192	1
4401	28
33174	66
33191	4
5543	30
5940	90
33190	21
33134	145
33189	34
33188	28
33187	13
33186	44
33185	22
33184	101
33183	98
33182	27
33181	24
33180	10
33172	106
4405	27
33179	40
33178	5
33177	103
33176	150
33136	85
33173	102
4404	62
33170	33
33169	35
4403	16
33133	30
4399	4
33168	2
33167	8
4402	34
33166	93
33165	35
33164	71
33163	33
33162	74
33161	27
33160	25
33159	38
33157	77
24914	13
33156	39
33155	6
33154	70
4400	170
33153	11
33152	15
33151	14
33150	109
4398	44
4397	100
33149	19
4395	10
33147	93
33143	81
33146	93
33145	91
33144	95
33142	99
33141	89
33140	99
4394	83
33139	100
33138	3
33137	28
17038	9
33135	10
33132	31
33131	23
33130	27
33237	33
33236	24
33216	71
33235	31
33234	67
6777	20
33231	26
33233	45
23029	71
12609	32
33204	69
33232	87
33215	63
33230	62
33229	72
33228	71
33227	67
4408	92
33220	25
33205	36
33226	113
33225	67
33224	39
33223	114
33212	27
33222	136
33221	89
33213	69
33219	76
33218	25
33217	130
23026	70
33214	140
33211	146
33210	67
33209	65
33208	99
33207	30
4407	14
33206	62
33203	8
33202	13
33201	72
4406	19
33239	40
33245	35
33244	63
13087	63
4414	169
33243	96
33240	73
33242	38
4411	6
4410	95
33241	5
4409	170
33238	18
33271	17
33270	20
33269	39
33268	83
33267	6
4420	17
33266	66
33265	83
33247	131
33264	72
33263	10
4423	24
4421	165
33262	147
33261	8
4419	169
33260	138
33259	111
33258	138
33257	138
4418	20
33256	5
33252	8
33255	1
33254	9
4417	18
33253	11
33250	66
33251	15
33249	175
33248	151
4416	7
4415	113
33246	13
33289	94
33288	88
33287	108
4750	15
33286	4
33285	8
4436	7
33284	9
4435	16
4437	12
33283	70
33282	11
33281	7
33280	31
33279	111
4434	5
4433	14
4432	18
33272	90
33278	9
4430	1
33277	30
4429	15
21074	13
4428	14
33276	96
33275	39
4427	26
33274	6
33273	120
4426	6
4425	111
4424	20
14181	10
10777	4
12194	14
14179	107
14178	18
14177	7
33300	68
33299	59
33298	26
33297	32
33296	78
4442	161
33294	35
33295	15
4441	160
33293	118
33292	160
4440	8
33291	45
4439	93
4438	70
33290	28
14184	40
14183	39
14182	20
12137	11
14185	28
33421	115
33420	110
33419	115
33418	96
33417	113
22071	112
24687	95
33312	35
4450	9
4481	15
4445	8
12868	14
33308	30
33354	100
33416	24
33323	20
33415	115
33414	37
9415	4
33413	96
33412	29
33397	6
33411	20
33410	48
33409	83
33408	108
33407	112
33406	120
24033	94
33405	118
33404	80
33403	16
33402	0
33401	0
33400	26
33399	92
33398	19
33396	82
33338	69
33395	22
33394	179
7668	13
33393	12
13151	6
33392	6
4474	15
33391	98
33313	6
33390	138
33389	135
4485	3
33388	18
4458	16
33387	114
4473	91
4484	11
33386	118
4483	84
33385	139
33384	33
33317	8
4461	3
4459	2
33369	19
33383	19
33382	87
33381	0
33380	170
4480	92
33379	85
4479	32
33310	27
33378	173
33377	1
33376	19
33375	82
33374	14
4478	87
4477	30
33373	20
33372	24
33371	33
33370	21
4476	70
33368	77
4444	7
33367	33
4472	7
33321	24
4471	96
4460	11
33366	80
33324	27
33319	6
33365	91
33363	3
33356	161
33364	179
33362	10
33361	17
33360	7
33359	99
33358	80
33357	9
4470	13
4469	18
33303	63
33355	23
33302	13
4454	5
4468	12
33353	5
33352	21
33351	120
33350	89
4467	5
4466	15
33349	8
33315	16
33348	10
33347	30
33346	97
4465	62
33345	6
4464	85
33344	4
33343	44
33342	7
33341	14
33340	85
4462	14
33339	31
33337	106
4457	90
33336	165
33335	171
33334	97
33333	4
33332	110
33331	82
33330	108
33329	11
33328	14
33327	6
33326	92
33325	1
33322	25
33301	13
33307	34
33305	136
33320	21
4456	20
4455	2
33318	5
33316	112
4453	14
4452	3
33306	95
33314	8
4451	160
33311	18
4448	0
4446	9
33309	19
33304	104
4443	100
33466	111
4494	1
23298	64
4502	93
33465	101
33464	70
33463	16
5663	10
33462	50
10659	51
6722	176
4500	13
33461	73
33460	9
33459	30
33458	38
33457	25
33456	12
33455	19
33454	93
33453	65
33452	78
33451	81
33450	19
33449	12
33448	6
33447	90
4516	7
4515	11
33423	31
33446	5
33424	76
4514	96
4513	119
4499	9
4512	15
4511	19
33445	2
33444	15
33443	80
33442	142
33435	157
33426	87
33441	4
4509	162
4486	63
4508	1
4507	164
4506	76
4504	60
33440	17
33439	9
33438	45
4503	35
16617	42
4487	23
4501	27
33437	46
33436	17
4497	99
33434	63
33433	72
33432	77
4488	2
33430	21
4493	164
33429	72
